Date,Close
2018-07-09 02-PM,481.36
2018-07-09 01-PM,481.59
2018-07-09 12-PM,479.08
2018-07-09 11-AM,482.68
2018-07-09 10-AM,480.02
2018-07-09 09-AM,480.39
2018-07-09 08-AM,482.02
2018-07-09 07-AM,483.61
2018-07-09 06-AM,480.91
2018-07-09 05-AM,479.3
2018-07-09 04-AM,480.62
2018-07-09 03-AM,482.26
2018-07-09 02-AM,479.39
2018-07-09 01-AM,483.26
2018-07-09 12-AM,487.04
2018-07-08 11-PM,486.08
2018-07-08 10-PM,489.53
2018-07-08 09-PM,487.2
2018-07-08 08-PM,486.05
2018-07-08 07-PM,489.75
2018-07-08 06-PM,489.56
2018-07-08 05-PM,490.0
2018-07-08 04-PM,488.5
2018-07-08 03-PM,490.26
2018-07-08 02-PM,487.13
2018-07-08 01-PM,487.07
2018-07-08 12-PM,485.03
2018-07-08 11-AM,485.55
2018-07-08 10-AM,484.9
2018-07-08 09-AM,485.63
2018-07-08 08-AM,484.55
2018-07-08 07-AM,484.83
2018-07-08 06-AM,484.96
2018-07-08 05-AM,483.69
2018-07-08 04-AM,483.59
2018-07-08 03-AM,482.11
2018-07-08 02-AM,485.0
2018-07-08 01-AM,483.53
2018-07-08 12-AM,486.93
2018-07-07 11-PM,484.48
2018-07-07 10-PM,467.59
2018-07-07 09-PM,464.1
2018-07-07 08-PM,463.38
2018-07-07 07-PM,465.39
2018-07-07 06-PM,466.26
2018-07-07 05-PM,465.25
2018-07-07 04-PM,467.92
2018-07-07 03-PM,467.11
2018-07-07 02-PM,467.99
2018-07-07 01-PM,464.37
2018-07-07 12-PM,468.01
2018-07-07 11-AM,469.79
2018-07-07 10-AM,470.16
2018-07-07 09-AM,468.8
2018-07-07 08-AM,469.42
2018-07-07 07-AM,470.15
2018-07-07 06-AM,468.9
2018-07-07 05-AM,470.29
2018-07-07 04-AM,470.01
2018-07-07 03-AM,467.0
2018-07-07 02-AM,467.51
2018-07-07 01-AM,466.93
2018-07-07 12-AM,469.29
2018-07-06 11-PM,469.3
2018-07-06 10-PM,466.96
2018-07-06 09-PM,468.28
2018-07-06 08-PM,468.56
2018-07-06 07-PM,468.77
2018-07-06 06-PM,470.0
2018-07-06 05-PM,471.45
2018-07-06 04-PM,467.01
2018-07-06 03-PM,467.43
2018-07-06 02-PM,467.99
2018-07-06 01-PM,468.04
2018-07-06 12-PM,469.92
2018-07-06 11-AM,462.67
2018-07-06 10-AM,462.13
2018-07-06 09-AM,456.63
2018-07-06 08-AM,458.96
2018-07-06 07-AM,456.04
2018-07-06 06-AM,456.62
2018-07-06 05-AM,463.0
2018-07-06 04-AM,467.24
2018-07-06 03-AM,466.51
2018-07-06 02-AM,468.79
2018-07-06 01-AM,465.13
2018-07-06 12-AM,467.19
2018-07-05 11-PM,467.25
2018-07-05 10-PM,466.54
2018-07-05 09-PM,462.71
2018-07-05 08-PM,463.57
2018-07-05 07-PM,462.02
2018-07-05 06-PM,460.99
2018-07-05 05-PM,467.56
2018-07-05 04-PM,469.4
2018-07-05 03-PM,470.82
2018-07-05 02-PM,467.41
2018-07-05 01-PM,470.87
2018-07-05 12-PM,475.14
2018-07-05 11-AM,472.33
2018-07-05 10-AM,475.29
2018-07-05 09-AM,473.53
2018-07-05 08-AM,471.71
2018-07-05 07-AM,471.0
2018-07-05 06-AM,470.69
2018-07-05 05-AM,471.3
2018-07-05 04-AM,473.17
2018-07-05 03-AM,470.28
2018-07-05 02-AM,469.79
2018-07-05 01-AM,473.3
2018-07-05 12-AM,466.5
2018-07-04 11-PM,466.9
