,rewardSum,profit,guessedRightCnt,guessedWrongCnt,guessUpCnt,guessDownCnt,guessSkipCnt,guessCnt
601,-1.0,-19.0,0.0,1.0,2.0,3.0,5.0,10.0
602,0.0,28.0,0.0,0.0,1.0,2.0,3.0,6.0
603,-1.0,-39.0,0.0,1.0,8.0,3.0,10.0,21.0
604,-1.0,-37.0,0.0,1.0,4.0,4.0,5.0,13.0
605,0.0,-11.0,0.0,0.0,1.0,2.0,9.0,12.0
606,0.0,-26.0,0.0,0.0,4.0,4.0,6.0,14.0
607,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
608,-1.0,74.0,0.0,1.0,3.0,5.0,11.0,19.0
609,3.0,68.0,3.0,0.0,13.0,5.0,9.0,27.0
610,1.0,20.0,1.0,0.0,1.0,1.0,1.0,3.0
611,0.0,-7.0,1.0,1.0,5.0,1.0,6.0,12.0
612,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
613,0.0,8.0,0.0,0.0,10.0,10.0,21.0,41.0
614,0.0,-83.0,1.0,1.0,1.0,2.0,5.0,8.0
615,4.0,-12.0,6.0,2.0,12.0,13.0,27.0,52.0
616,1.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0
617,-2.0,21.0,0.0,2.0,1.0,2.0,7.0,10.0
618,0.0,7.0,2.0,2.0,18.0,17.0,36.0,71.0
619,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0
620,-2.0,13.0,0.0,2.0,1.0,3.0,2.0,6.0
621,1.0,26.0,3.0,2.0,16.0,18.0,37.0,71.0
622,1.0,15.0,1.0,0.0,3.0,1.0,8.0,12.0
623,1.0,-7.0,2.0,1.0,4.0,5.0,11.0,20.0
624,0.0,35.0,0.0,0.0,1.0,0.0,3.0,4.0
625,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
626,2.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0
627,0.0,-11.0,0.0,0.0,3.0,8.0,11.0,22.0
628,-2.0,1.0,1.0,3.0,3.0,2.0,3.0,8.0
629,-1.0,-3.0,1.0,2.0,2.0,9.0,9.0,20.0
630,-2.0,-20.0,0.0,2.0,7.0,7.0,18.0,32.0
631,-1.0,11.0,0.0,1.0,4.0,2.0,9.0,15.0
632,1.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0
633,1.0,0.0,1.0,0.0,1.0,1.0,2.0,4.0
634,-1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0
635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
636,-2.0,-2.0,0.0,2.0,5.0,11.0,12.0,28.0
637,-1.0,10.0,0.0,1.0,1.0,4.0,2.0,7.0
638,1.0,-34.0,1.0,0.0,6.0,4.0,11.0,21.0
639,0.0,-22.0,0.0,0.0,3.0,0.0,3.0,6.0
640,1.0,25.0,1.0,0.0,5.0,3.0,7.0,15.0
641,1.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0
