Date,Close
2018-09-25 04-AM,6460.0
2018-09-25 03-AM,6420.0
2018-09-25 02-AM,6429.29
2018-09-25 01-AM,6510.06
2018-09-25 12-AM,6582.09
2018-09-24 11-PM,6595.12
2018-09-24 10-PM,6616.0
2018-09-24 09-PM,6625.0
2018-09-24 08-PM,6618.72
2018-09-24 07-PM,6635.83
2018-09-24 06-PM,6639.61
2018-09-24 05-PM,6606.06
2018-09-24 04-PM,6602.28
2018-09-24 03-PM,6606.97
2018-09-24 02-PM,6616.37
2018-09-24 01-PM,6623.99
2018-09-24 12-PM,6577.52
2018-09-24 11-AM,6609.99
2018-09-24 10-AM,6600.85
2018-09-24 09-AM,6632.36
2018-09-24 08-AM,6668.99
2018-09-24 07-AM,6649.01
2018-09-24 06-AM,6689.99
2018-09-24 05-AM,6696.61
2018-09-24 04-AM,6706.0
2018-09-24 03-AM,6704.99
2018-09-24 02-AM,6709.05
2018-09-24 01-AM,6691.54
2018-09-24 12-AM,6696.99
2018-09-23 11-PM,6704.39
2018-09-23 10-PM,6679.99
2018-09-23 09-PM,6671.51
2018-09-23 08-PM,6686.11
2018-09-23 07-PM,6696.99
2018-09-23 06-PM,6682.93
2018-09-23 05-PM,6690.08
2018-09-23 04-PM,6683.51
2018-09-23 03-PM,6687.99
2018-09-23 02-PM,6729.32
2018-09-23 01-PM,6726.0
2018-09-23 12-PM,6737.38
2018-09-23 11-AM,6749.01
2018-09-23 10-AM,6756.99
2018-09-23 09-AM,6722.17
2018-09-23 08-AM,6704.01
2018-09-23 07-AM,6694.08
2018-09-23 06-AM,6711.01
2018-09-23 05-AM,6720.54
2018-09-23 04-AM,6700.17
2018-09-23 03-AM,6691.0
2018-09-23 02-AM,6688.8
2018-09-23 01-AM,6700.2
2018-09-23 12-AM,6707.33
2018-09-22 11-PM,6702.12
2018-09-22 10-PM,6689.97
2018-09-22 09-PM,6712.59
2018-09-22 08-PM,6717.0
2018-09-22 07-PM,6730.45
2018-09-22 06-PM,6678.41
2018-09-22 05-PM,6662.0
2018-09-22 04-PM,6678.01
2018-09-22 03-PM,6664.01
2018-09-22 02-PM,6684.8
2018-09-22 01-PM,6677.0
2018-09-22 12-PM,6655.08
2018-09-22 11-AM,6685.0
2018-09-22 10-AM,6683.99
2018-09-22 09-AM,6646.0
2018-09-22 08-AM,6718.01
2018-09-22 07-AM,6723.0
2018-09-22 06-AM,6737.0
2018-09-22 05-AM,6740.0
2018-09-22 04-AM,6733.73
2018-09-22 03-AM,6734.99
2018-09-22 02-AM,6751.83
2018-09-22 01-AM,6799.8
2018-09-22 12-AM,6750.0
2018-09-21 11-PM,6728.99
2018-09-21 10-PM,6720.0
2018-09-21 09-PM,6710.0
2018-09-21 08-PM,6753.61
2018-09-21 07-PM,6734.0
2018-09-21 06-PM,6697.65
2018-09-21 05-PM,6715.8
2018-09-21 04-PM,6683.41
2018-09-21 03-PM,6728.0
2018-09-21 02-PM,6730.01
2018-09-21 01-PM,6729.01
2018-09-21 12-PM,6739.34
2018-09-21 11-AM,6696.96
2018-09-21 10-AM,6709.76
2018-09-21 09-AM,6701.0
2018-09-21 08-AM,6643.02
2018-09-21 07-AM,6544.95
2018-09-21 06-AM,6531.01
2018-09-21 05-AM,6536.72
2018-09-21 04-AM,6544.0
2018-09-21 03-AM,6551.12
2018-09-21 02-AM,6498.0
2018-09-21 01-AM,6500.0
2018-09-21 12-AM,6493.11
2018-09-20 11-PM,6527.87
2018-09-20 10-PM,6500.86
2018-09-20 09-PM,6375.0
2018-09-20 08-PM,6419.03
2018-09-20 07-PM,6405.0
2018-09-20 06-PM,6395.0
2018-09-20 05-PM,6417.17
2018-09-20 04-PM,6411.82
2018-09-20 03-PM,6415.17
2018-09-20 02-PM,6421.01
2018-09-20 01-PM,6420.0
2018-09-20 12-PM,6430.32
2018-09-20 11-AM,6406.83
2018-09-20 10-AM,6392.8
2018-09-20 09-AM,6388.0
2018-09-20 08-AM,6405.38
2018-09-20 07-AM,6396.01
2018-09-20 06-AM,6390.8
2018-09-20 05-AM,6387.93
2018-09-20 04-AM,6395.29
2018-09-20 03-AM,6385.01
2018-09-20 02-AM,6406.0
2018-09-20 01-AM,6415.01
2018-09-20 12-AM,6386.94
2018-09-19 11-PM,6385.0
2018-09-19 10-PM,6385.0
2018-09-19 09-PM,6421.32
2018-09-19 08-PM,6410.01
2018-09-19 07-PM,6154.27
2018-09-19 06-PM,6322.0
2018-09-19 05-PM,6321.68
2018-09-19 04-PM,6326.5
2018-09-19 03-PM,6320.34
2018-09-19 02-PM,6286.07
2018-09-19 01-PM,6290.0
2018-09-19 12-PM,6284.03
2018-09-19 11-AM,6315.68
2018-09-19 10-AM,6317.53
2018-09-19 09-AM,6339.97
2018-09-19 08-AM,6350.0
2018-09-19 07-AM,6344.81
2018-09-19 06-AM,6342.51
2018-09-19 05-AM,6333.12
2018-09-19 04-AM,6349.99
2018-09-19 03-AM,6339.36
2018-09-19 02-AM,6331.51
2018-09-19 01-AM,6312.08
2018-09-19 12-AM,6335.7
2018-09-18 11-PM,6348.41
2018-09-18 10-PM,6320.09
2018-09-18 09-PM,6317.22
2018-09-18 08-PM,6301.16
2018-09-18 07-PM,6332.5
2018-09-18 06-PM,6320.0
2018-09-18 05-PM,6344.98
2018-09-18 04-PM,6355.09
2018-09-18 03-PM,6361.72
2018-09-18 02-PM,6366.45
2018-09-18 01-PM,6321.19
2018-09-18 12-PM,6281.45
2018-09-18 11-AM,6244.51
2018-09-18 10-AM,6254.31
